measurement_time,gadget_id,vibration_x,vibration_y,pressure,temperature,Unnamed: 10,Unnamed: 11,failure_time,time_to_fail,fail_in_1h,temperature_6h_std,pressure_6h_mean
2020-07-15 08:59:59.955000000,6,10,7,16.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 07:05:31.472141800,0,5.429649961903385,15.333333333333334
2020-07-15 09:59:59.950000000,6,7,1,16.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 06:05:31.477141800,0,3.2575034679037373,13.166666666666666
2020-07-15 10:59:59.945000000,6,5,4,19.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 05:05:31.482141800,0,2.328113828994718,15.833333333333334
2020-07-15 11:59:59.940000000,6,2,3,12.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 04:05:31.487141800,0,13.15976860293448,17.833333333333332
2020-07-15 12:59:59.935000000,6,2,2,12.5,0.0,,,2020-07-16 16:05:31.427141800,1 days 03:05:31.492141800,0,1.7784195161505745,15.333333333333334
2020-07-15 13:59:59.930000000,6,5,5,14.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 02:05:31.497141800,0,2.3908205261474933,15.333333333333334
2020-07-15 14:59:59.925000000,6,6,2,16.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 01:05:31.502141800,0,3.008808793049514,17.166666666666668
2020-07-15 15:59:59.920000000,6,4,4,16.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 00:05:31.507141800,0,3.0720788022219017,15.666666666666666
2020-07-15 16:59:59.915000000,6,7,2,18.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 23:05:31.512141800,0,3.6792781824741474,15.5
2020-07-15 17:59:59.910000000,6,8,1,12.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 22:05:31.517141800,0,3.9633913220414607,15.666666666666666
2020-07-15 18:59:59.905000000,6,4,4,13.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 21:05:31.522141800,0,3.597976080630827,15.0
2020-07-15 19:59:59.900000000,6,9,3,15.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 20:05:31.527141800,0,7.543736862884383,12.666666666666666
2020-07-15 20:59:59.895000000,6,6,2,16.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 19:05:31.532141800,0,4.17624749624717,13.333333333333334
2020-07-15 21:59:59.890000000,6,5,3,16.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 18:05:31.537141800,0,2.095084631949724,15.666666666666666
2020-07-15 22:59:59.885000000,6,3,1,19.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 17:05:31.542141800,0,3.511582385643978,15.333333333333334
2020-07-15 23:59:59.880000000,6,4,6,12.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 16:05:31.547141800,0,2.796699078570383,15.166666666666666
2020-07-16 00:59:59.875000000,6,4,1,12.5,0.0,,,2020-07-16 16:05:31.427141800,0 days 15:05:31.552141800,0,4.329929308443867,15.166666666666666
2020-07-16 01:59:59.870000000,6,2,4,14.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 14:05:31.557141800,0,2.014653433312409,14.166666666666666
2020-07-16 02:59:59.865000000,6,10,7,16.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 13:05:31.562141800,0,4.082883022511686,14.166666666666666
2020-07-16 03:59:59.860000000,6,4,1,16.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 12:05:31.567141800,0,,
2020-07-16 04:59:59.855000000,6,6,4,18.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 11:05:31.572141800,0,3.5022160554181467,14.333333333333334
2020-07-16 05:59:59.850000000,6,8,4,12.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 10:05:31.577141800,0,3.824207129414521,14.666666666666666
2020-07-16 06:59:59.845000000,6,3,2,13.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 09:05:31.582141800,0,7.77591199453641,14.333333333333334
2020-07-16 07:59:59.840000000,6,2,4,15.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 08:05:31.587141800,0,1.8785736545895402,15.833333333333334
2020-07-16 08:59:59.835000000,6,4,2,16.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 07:05:31.592141800,0,3.572938572190678,15.833333333333334
2020-07-16 09:59:59.830000000,6,4,6,16.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 06:05:31.597141800,0,7.092609230963226,14.666666666666666
2020-07-16 10:59:59.825000000,6,9,3,19.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 05:05:31.602141800,0,2.8759073626020712,14.333333333333334
2020-07-16 11:59:59.820000000,6,3,5,12.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 04:05:31.607141800,0,2.825049395097655,14.666666666666666
2020-07-16 12:59:59.815000000,6,3,4,12.5,0.0,,,2020-07-16 16:05:31.427141800,0 days 03:05:31.612141800,0,3.45385600042421,15.833333333333334
2020-07-16 13:59:59.810000000,6,3,6,14.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 02:05:31.617141800,0,5.111595689465716,14.333333333333334
2020-07-16 14:59:59.805000000,6,6,5,16.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 01:05:31.622141800,0,2.032575734553047,14.333333333333334
2020-07-16 15:59:59.800000000,6,3,9,16.0,0.0,,,2020-07-16 16:05:31.427141800,0 days 00:05:31.627141800,1,14.801765952516478,15.166666666666666
2020-07-16 16:59:59.795000000,6,2,1,18.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 21:10:30.158822220,0,3.3783069335529152,14.666666666666666
2020-07-16 17:59:59.790000000,6,3,4,12.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 20:10:30.163822220,0,1.191537686679383,14.666666666666666
2020-07-16 18:59:59.785000000,6,5,6,13.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 19:10:30.168822220,0,12.37822774633575,14.666666666666666
2020-07-16 19:59:59.780000000,6,10,5,15.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 18:10:30.173822220,0,1.624677887361157,14.666666666666666
2020-07-16 20:59:59.775000000,6,3,3,16.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 17:10:30.178822220,0,1.209084172296006,14.666666666666666
2020-07-16 21:59:59.770000000,6,4,4,16.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 16:10:30.183822220,0,4.639621288826322,14.666666666666666
2020-07-16 22:59:59.765000000,6,8,5,19.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 15:10:30.188822220,0,7.623810671147111,14.666666666666666
2020-07-16 23:59:59.760000000,6,8,2,12.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 14:10:30.193822220,0,22.884859611048604,15.166666666666666
2020-07-17 00:59:59.755000000,6,3,2,12.5,0.0,,,2020-07-18 14:10:29.953822220,1 days 13:10:30.198822220,0,1.63779899323959,14.666666666666666
2020-07-17 01:59:59.750000000,6,5,6,14.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 12:10:30.203822220,0,1.737878031348482,14.333333333333334
2020-07-17 02:59:59.745000000,6,9,6,16.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 11:10:30.208822220,0,6.628207386778563,14.333333333333334
2020-07-17 03:59:59.740000000,6,8,1,16.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 10:10:30.213822220,0,5.76470624063642,14.666666666666666
2020-07-17 04:59:59.735000000,6,6,3,18.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 09:10:30.218822220,0,5.869390876110439,15.833333333333334
2020-07-17 05:59:59.730000000,6,2,2,12.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 08:10:30.223822220,0,28.216088255638525,14.333333333333334
2020-07-17 06:59:59.725000000,6,6,5,13.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 07:10:30.228822220,0,6.925946262547062,14.666666666666666
2020-07-17 07:59:59.720000000,6,5,1,15.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 06:10:30.233822220,0,,
2020-07-17 08:59:59.715000000,6,8,2,16.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 05:10:30.238822220,0,2.775980981509918,15.666666666666666
2020-07-17 09:59:59.710000000,6,4,7,16.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 04:10:30.243822220,0,3.322802103163239,14.666666666666666
2020-07-17 10:59:59.705000000,6,8,3,19.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 03:10:30.248822220,0,5.562166128509411,13.0
2020-07-17 11:59:59.700000000,6,4,3,12.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 02:10:30.253822220,0,2.116106881764434,17.666666666666668
2020-07-17 12:59:59.695000000,6,9,2,12.5,0.0,,,2020-07-18 14:10:29.953822220,1 days 01:10:30.258822220,0,29.45180988821049,14.666666666666666
2020-07-17 13:59:59.690000000,6,7,3,14.0,0.0,,,2020-07-18 14:10:29.953822220,1 days 00:10:30.263822220,0,5.072108543254941,16.166666666666668
2020-07-17 14:59:59.685000000,6,7,5,16.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 23:10:30.268822220,0,6.008965875468546,15.0
2020-07-17 15:59:59.680000000,6,3,3,16.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 22:10:30.273822220,0,2.733837127781662,13.166666666666666
2020-07-17 16:59:59.675000000,6,2,5,18.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 21:10:30.278822220,0,2.2753169109465343,15.833333333333334
2020-07-17 17:59:59.670000000,6,8,4,12.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 20:10:30.283822220,0,8.369241765700895,15.0
2020-07-17 18:59:59.665000000,6,2,2,13.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 19:10:30.288822220,0,5.379056772615799,16.166666666666668
2020-07-17 19:59:59.660000000,6,10,1,15.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 18:10:30.293822220,0,24.68312102623869,14.333333333333334
2020-07-17 20:59:59.655000000,6,6,3,16.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 17:10:30.298822220,0,3.1218871100056993,15.5
2020-07-17 21:59:59.650000000,6,8,6,16.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 16:10:30.303822220,0,2.4652413366963044,15.666666666666666
2020-07-17 22:59:59.645000000,6,5,7,19.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 15:10:30.308822220,0,5.903389556343955,15.166666666666666
2020-07-17 23:59:59.640000000,6,7,6,12.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 14:10:30.313822220,0,4.841453134270251,15.5
2020-07-18 00:59:59.635000000,6,6,5,12.5,0.0,,,2020-07-18 14:10:29.953822220,0 days 13:10:30.318822220,0,23.327597048995248,14.5
2020-07-18 01:59:59.630000000,6,8,4,14.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 12:10:30.323822220,0,6.572169146353125,13.333333333333334
2020-07-18 02:59:59.625000000,6,9,5,16.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 11:10:30.328822220,0,1.1849556415577434,15.333333333333334
2020-07-18 03:59:59.620000000,6,8,1,16.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 10:10:30.333822220,0,3.8958522374979503,15.166666666666666
2020-07-18 04:59:59.615000000,6,8,4,18.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 09:10:30.338822220,0,3.173356557480956,14.333333333333334
2020-07-18 05:59:59.610000000,6,5,2,12.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 08:10:30.343822220,0,4.725141091454274,14.833333333333334
2020-07-18 06:59:59.605000000,6,9,4,13.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 07:10:30.348822220,0,3.4609809724770964,16.5
2020-07-18 07:59:59.600000000,6,5,5,15.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 06:10:30.353822220,0,3.2951719759427878,16.0
2020-07-18 08:59:59.595000000,6,7,4,16.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 05:10:30.358822220,0,7.000377289784957,13.0
2020-07-18 09:59:59.590000000,6,10,3,16.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 04:10:30.363822220,0,2.0655252141278035,14.333333333333334
2020-07-18 10:59:59.585000000,6,4,5,19.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 03:10:30.368822220,0,1.2962811300921544,14.666666666666666
2020-07-18 11:59:59.580000000,6,7,2,12.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 02:10:30.373822220,0,5.152213209934918,14.75
2020-07-18 12:59:59.575000000,6,10,5,12.5,0.0,,,2020-07-18 14:10:29.953822220,0 days 01:10:30.378822220,0,5.249529862506308,14.833333333333334
2020-07-18 13:59:59.570000000,6,2,7,14.0,0.0,,,2020-07-18 14:10:29.953822220,0 days 00:10:30.383822220,1,5.211818508761057,14.75
2020-07-18 14:59:59.565000000,6,6,4,16.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 16:27:07.924564139,0,5.638353468290932,15.0
2020-07-18 15:59:59.560000000,6,4,6,16.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 15:27:07.929564139,0,2.8926534916307998,14.916666666666666
2020-07-18 16:59:59.555000000,6,2,2,18.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 14:27:07.934564139,0,3.1712117688566686,15.0
2020-07-18 17:59:59.550000000,6,3,3,12.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 13:27:07.939564139,0,3.044647392739158,15.166666666666666
2020-07-18 18:59:59.545000000,6,2,5,13.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 12:27:07.944564139,0,2.9795752777904867,15.166666666666666
2020-07-18 19:59:59.540000000,6,9,3,15.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 11:27:07.949564139,0,2.6939549193380667,14.916666666666666
2020-07-18 20:59:59.535000000,6,10,4,16.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 10:27:07.954564139,0,2.2381964105776744,14.75
2020-07-18 21:59:59.530000000,6,8,2,16.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 09:27:07.959564139,0,4.659510825138463,14.916666666666666
2020-07-18 22:59:59.525000000,6,7,6,19.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 08:27:07.964564139,0,5.683376884911677,15.0
2020-07-18 23:59:59.520000000,6,4,3,12.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 07:27:07.969564139,0,4.676406711833569,14.75
2020-07-19 00:59:59.515000000,6,8,6,12.5,0.0,,,2020-07-19 07:27:07.489564139,0 days 06:27:07.974564139,0,2.4244097109442295,15.0
2020-07-19 01:59:59.510000000,6,9,4,14.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 05:27:07.979564139,0,1.3756314255233482,14.916666666666666
2020-07-19 02:59:59.505000000,6,7,1,16.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 04:27:07.984564139,0,4.966158014498312,15.0
2020-07-19 03:59:59.505000000,6,10,4,16.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 03:27:07.984564139,0,5.318024679127604,14.916666666666666
2020-07-19 04:59:59.505000000,6,4,2,18.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 02:27:07.984564139,0,2.443502740061288,15.0
2020-07-19 05:59:59.505000000,6,4,5,12.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 01:27:07.984564139,0,3.968284209622753,15.083333333333334
2020-07-19 06:59:59.505000000,6,2,7,13.0,0.0,,,2020-07-19 07:27:07.489564139,0 days 00:27:07.984564139,1,3.678456655538901,15.166666666666666
2020-07-19 07:59:59.505000000,6,5,5,15.0,0.0,,,2020-07-19 15:18:56.148373320,0 days 07:18:56.643373320,0,5.689402383612953,14.916666666666666
2020-07-19 08:59:59.505000000,6,5,3,16.0,0.0,,,2020-07-19 15:18:56.148373320,0 days 06:18:56.643373320,0,4.143776695011066,14.75
2020-07-19 09:59:59.505000000,6,6,7,16.0,0.0,,,2020-07-19 15:18:56.148373320,0 days 05:18:56.643373320,0,6.12283185185999,14.916666666666666
2020-07-19 10:59:59.505000000,6,9,6,19.0,0.0,,,2020-07-19 15:18:56.148373320,0 days 04:18:56.643373320,0,5.609870512792595,15.0
2020-07-19 11:59:59.505000000,6,4,6,12.0,0.0,,,2020-07-19 15:18:56.148373320,0 days 03:18:56.643373320,0,4.273263404740569,14.916666666666666
2020-07-19 12:59:59.505000000,6,4,8,12.5,0.0,,,2020-07-19 15:18:56.148373320,0 days 02:18:56.643373320,0,3.535499147934984,15.0
2020-07-19 13:59:59.505000000,6,5,2,14.0,0.0,,,2020-07-19 15:18:56.148373320,0 days 01:18:56.643373320,0,4.777105742178275,14.916666666666666
2020-07-19 14:59:59.505000000,6,5,8,16.0,0.0,,,2020-07-19 15:18:56.148373320,0 days 00:18:56.643373320,1,3.0641213607836884,15.0
2020-07-19 15:59:59.505000000,6,9,4,16.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 13:21:42.286182960,0,3.174938258399674e-06,14.75
2020-07-19 16:59:59.505000000,6,10,6,18.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 12:21:42.286182960,0,3.174938258399674e-06,15.0
2020-07-19 17:59:59.505000000,6,8,3,12.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 11:21:42.286182960,0,3.174938258399674e-06,14.916666666666666
2020-07-19 18:59:59.505000000,6,3,5,13.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 10:21:42.286182960,0,3.174938258399674e-06,14.75
2020-07-19 19:59:59.505000000,6,10,7,15.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 09:21:42.286182960,0,3.174938258399674e-06,14.916666666666666
2020-07-19 20:59:59.505000000,6,6,6,16.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 08:21:42.286182960,0,3.174938258399674e-06,15.166666666666666
2020-07-19 21:59:59.505000000,6,5,1,16.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 07:21:42.286182960,0,3.174938258399674e-06,15.166666666666666
2020-07-19 22:59:59.505000000,6,8,1,19.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 06:21:42.286182960,0,3.174938258399674e-06,14.75
2020-07-19 23:59:59.505000000,6,5,4,12.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 05:21:42.286182960,0,3.174938258399674e-06,14.75
2020-07-20 00:59:59.505000000,6,2,2,12.5,0.0,,,2020-07-21 05:21:41.791182960,1 days 04:21:42.286182960,0,3.174938258399674e-06,14.833333333333334
2020-07-20 01:59:59.505000000,6,9,2,14.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 03:21:42.286182960,0,3.174938258399674e-06,15.166666666666666
2020-07-20 02:59:59.505000000,6,10,1,16.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 02:21:42.286182960,0,3.174938258399674e-06,15.166666666666666
2020-07-20 03:59:59.505000000,6,7,2,16.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 01:21:42.286182960,0,3.174938258399674e-06,14.916666666666666
2020-07-20 04:59:59.505000000,6,6,4,18.0,0.0,,,2020-07-21 05:21:41.791182960,1 days 00:21:42.286182960,0,3.174938258399674e-06,14.833333333333334
2020-07-20 05:59:59.505000000,6,8,4,12.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 23:21:42.286182960,0,3.174938258399674e-06,14.916666666666666
2020-07-20 06:59:59.505000000,6,9,7,13.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 22:21:42.286182960,0,3.174938258399674e-06,14.75
2020-07-20 07:59:59.505000000,6,6,7,15.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 21:21:42.286182960,0,3.174938258399674e-06,14.75
2020-07-20 08:59:59.505000000,6,8,6,16.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 20:21:42.286182960,0,3.174938258399674e-06,15.166666666666666
2020-07-20 09:59:59.505000000,6,9,7,16.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 19:21:42.286182960,0,3.174938258399674e-06,14.916666666666666
2020-07-20 10:59:59.505000000,6,9,3,19.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 18:21:42.286182960,0,3.174938258399674e-06,15.0
2020-07-20 11:59:59.505000000,6,3,4,12.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 17:21:42.286182960,0,3.174938258399674e-06,14.916666666666666
2020-07-20 12:59:59.505000000,6,9,3,12.5,0.0,,,2020-07-21 05:21:41.791182960,0 days 16:21:42.286182960,0,3.174938258399674e-06,14.833333333333334
2020-07-20 13:59:59.505000000,6,3,7,14.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 15:21:42.286182960,0,3.174938258399674e-06,14.916666666666666
2020-07-20 14:59:59.505000000,6,4,1,16.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 14:21:42.286182960,0,3.174938258399674e-06,15.0
2020-07-20 15:59:59.505000000,6,10,4,16.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 13:21:42.286182960,0,3.174938258399674e-06,14.75
2020-07-20 16:59:59.505000000,6,5,1,18.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 12:21:42.286182960,0,3.174938258399674e-06,15.0
2020-07-20 17:59:59.505000000,6,10,5,12.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 11:21:42.286182960,0,3.174938258399674e-06,14.916666666666666
2020-07-20 18:59:59.505000000,6,7,7,13.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 10:21:42.286182960,0,3.174938258399674e-06,15.0
2020-07-20 19:59:59.505000000,6,9,1,15.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 09:21:42.286182960,0,,
2020-07-20 20:59:59.505000000,6,8,6,16.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 08:21:42.286182960,0,3.174938258399674e-06,15.166666666666666
2020-07-20 21:59:59.505000000,6,6,1,16.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 07:21:42.286182960,0,3.174938258399674e-06,14.916666666666666
2020-07-20 22:59:59.505000000,6,2,3,19.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 06:21:42.286182960,0,3.174938258399674e-06,15.0
2020-07-20 23:59:59.505000000,6,8,7,12.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 05:21:42.286182960,0,3.174938258399674e-06,14.75
2020-07-21 00:59:59.505000000,6,10,5,12.5,0.0,,,2020-07-21 05:21:41.791182960,0 days 04:21:42.286182960,0,3.174938258399674e-06,15.0
2020-07-21 01:59:59.505000000,6,8,6,14.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 03:21:42.286182960,0,3.174938258399674e-06,14.75
2020-07-21 02:59:59.505000000,6,6,3,16.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 02:21:42.286182960,0,3.174938258399674e-06,15.166666666666666
2020-07-21 03:59:59.505000000,6,8,6,16.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 01:21:42.286182960,0,3.174938258399674e-06,14.75
2020-07-21 04:59:59.505000000,6,8,7,18.0,0.0,,,2020-07-21 05:21:41.791182960,0 days 00:21:42.286182960,1,3.174938258399674e-06,15.166666666666666
2020-07-21 05:59:59.505000000,6,8,7,12.0,0.0,,,2020-07-21 06:32:23.434991880,0 days 00:32:23.929991880,1,3.174938258399674e-06,14.916666666666666
2020-07-21 06:59:59.505000000,6,10,4,13.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 14:55:15.958450739,0,3.174938258399674e-06,15.0
2020-07-21 07:59:59.505000000,6,5,1,15.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 13:55:15.958450739,0,3.174938258399674e-06,14.916666666666666
2020-07-21 08:59:59.505000000,6,4,1,16.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 12:55:15.958450739,0,3.174938258399674e-06,15.0
2020-07-21 09:59:59.505000000,6,10,4,16.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 11:55:15.958450739,0,3.174938258399674e-06,14.75
2020-07-21 10:59:59.505000000,6,2,5,19.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 10:55:15.958450739,0,3.174938258399674e-06,15.0
2020-07-21 11:59:59.505000000,6,3,4,12.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 09:55:15.958450739,0,3.174938258399674e-06,14.916666666666666
2020-07-21 12:59:59.505000000,6,4,2,12.5,0.0,,,2020-07-21 21:55:15.463450739,0 days 08:55:15.958450739,0,3.174938258399674e-06,15.0
2020-07-21 13:59:59.505000000,6,6,4,14.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 07:55:15.958450739,0,3.174938258399674e-06,14.75
2020-07-21 14:59:59.505000000,6,6,6,16.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 06:55:15.958450739,0,3.174938258399674e-06,14.833333333333334
2020-07-21 15:59:59.505000000,6,5,4,16.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 05:55:15.958450739,0,3.174938258399674e-06,14.75
2020-07-21 16:59:59.505000000,6,10,7,18.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 04:55:15.958450739,0,3.174938258399674e-06,14.75
2020-07-21 17:59:59.505000000,6,3,4,12.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 03:55:15.958450739,0,3.174938258399674e-06,14.916666666666666
2020-07-21 18:59:59.505000000,6,6,5,10.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 02:55:15.958450739,0,3.174938258399674e-06,14.75
2020-07-21 19:59:59.505000000,6,6,4,15.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 01:55:15.958450739,0,3.174938258399674e-06,14.75
2020-07-21 20:59:59.505000000,6,7,8,11.0,0.0,,,2020-07-21 21:55:15.463450739,0 days 00:55:15.958450739,1,3.174938258399674e-06,15.0
2020-07-21 21:59:59.505000000,6,6,7,16.0,0.0,,,2020-07-21 22:09:51.002875980,0 days 00:09:51.497875980,1,3.174938258399674e-06,14.916666666666666
2020-07-21 22:59:59.505000000,6,4,4,19.0,0.0,,,,,0,3.174938258399674e-06,13.833333333333334
